sample_id,length,local_mode,weight_name,weight_label,noise_l2,local_l2,local_minus_noise_l2,selective_sensitivity_ratio,n_features
L69_center_00220,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.22519124079516387,0.18356690015667854,-0.04162434063848533,0.81516003690238,222
L69_center_00221,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2886751345948129,0.23041515159120782,-0.058259983003605104,0.7981814987793134,222
L69_center_00222,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.291821005180942,0.22939806192272422,-0.06242294325821779,0.7860916721210223,222
L69_center_00223,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.28420610908767036,0.21784002685450995,-0.0663660822331604,0.7664860813646756,222
L69_center_00224,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.24330985163435798,0.22371028235458165,-0.019599569279776324,0.9194460514108971,222
L69_center_00225,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.26941649800934114,0.21363872495133512,-0.05577777305800602,0.7929682351669789,222
L69_center_00226,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.297862808282197,0.2193673262192407,-0.07849548206295631,0.7364710199448962,222
L69_center_00227,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.28715768243650835,0.22835572679615884,-0.05880195564034951,0.7952276423830282,222
L69_center_00228,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.26614996363061527,0.21624271488114402,-0.04990724874947125,0.8124844802957155,222
L69_center_00229,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.21903689359218334,0.24384617230098965,0.02480927870880631,1.1132652965531815,222
L69_center_00230,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2557795889298681,0.23613344019964905,-0.019646148730219026,0.923191100539278,222
L69_center_00231,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.28869641878017394,0.22568692793125375,-0.06300949084892019,0.7817448130629623,222
L69_center_00232,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.29139522259995515,0.23042554071070026,-0.06096968188925489,0.7907663641659708,222
L69_center_00233,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2894860677837146,0.22329035185341697,-0.06619571593029763,0.7713336726803902,222
L69_center_00234,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.3142082159948397,0.25014654003885417,-0.06406167595598555,0.796117120129546,222
L69_center_00235,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2950184433466114,0.2167961806118607,-0.07822226273475072,0.7348563640719611,222
L69_center_00236,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.23191408596855997,0.25405221164719927,0.022138125678639292,1.095458305545272,222
L69_center_00237,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2297995800385683,0.21092771209904584,-0.018871867939522446,0.9178768388682211,222
L69_center_00238,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2312408066286366,0.2311984985697204,-4.2308058916196156e-05,0.9998170389580757,222
L69_center_00239,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2809649940153674,0.2133306642781154,-0.067634329737252,0.759278446860349,222
L69_center_00240,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.3294501042487878,0.20373520623778013,-0.12571489801100766,0.6184099006504709,222
L69_center_00241,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.24096553978611332,0.23123815218768323,-0.009727387598430087,0.9596316236460021,222
L69_center_00242,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.23925650903356746,0.20412414523193148,-0.03513236380163598,0.8531602590727972,222
L69_center_00243,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.24731306341848203,0.2133306642781153,-0.033982399140366715,0.8625935942459109,222
L69_center_00244,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.3151708537174801,0.21693314568203084,-0.09823770803544926,0.6883033222243647,222
L69_center_00245,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.28642395340978594,0.22776644894208053,-0.0586575044677054,0.7952074057724345,222
L69_center_00246,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.355414448559427,0.2308210456479043,-0.12459340291152271,0.6494419306347078,222
L69_center_00247,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.2853472896619628,0.2396017440733876,-0.045745545588575215,0.8396846676105887,222
L69_center_00248,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.29460244725880536,0.23105140033698607,-0.06355104692181929,0.7842820128850106,222
L69_center_00249,69,center,ck4_plus_p,"ck4_plus_p (k=1, P=1, MSP=0)",0.29013755623510024,0.22839047342888516,-0.061747082806215076,0.7871799721226678,222
L69_center_00000,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22361197321359816,0.16655054724695495,-0.05706142596664321,0.7448194515410089,222
L69_center_00001,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24703065318527168,0.19878311910037472,-0.04824753408489696,0.8046900922505695,222
L69_center_00002,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20613293257561174,0.1857695601575723,-0.020363372418039455,0.9012124255760542,222
L69_center_00003,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23911632093961682,0.1691457681870552,-0.06997055275256162,0.7073785993460855,222
L69_center_00004,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2478208388315233,0.1940228906013009,-0.05379794823022241,0.7829159626612514,222
L69_center_00005,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22778072512675226,0.19953176710054354,-0.02824895802620872,0.8759817890188508,222
L69_center_00006,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22929861701297014,0.20571164369779418,-0.023586973315175952,0.8971342539155316,222
L69_center_00007,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19819818866160663,0.15580144718290379,-0.04239674147870284,0.7860891577011894,222
L69_center_00008,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23533420438697172,0.17656672775223003,-0.05876747663474169,0.7502807686293345,222
L69_center_00009,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25710225870759973,0.19328060719093199,-0.06382165151666774,0.7517654965868986,222
L69_center_00010,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21788273031082842,0.1931368028363602,-0.024745927474468216,0.8864254755796109,222
L69_center_00011,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20063683935527038,0.1967312122673638,-0.0039056270879065935,0.9805338486169489,222
L69_center_00012,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18293285507916052,0.18861106439155267,0.005678209312392157,1.0310398550874584,222
L69_center_00013,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2187936198595752,0.11026171214854576,-0.10853190771102945,0.5039530504560108,222
L69_center_00014,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22164410019623104,0.15341618264296997,-0.06822791755326107,0.6921735453691031,222
L69_center_00015,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23037523089135314,0.18401664969736384,-0.04635858119398931,0.7987692469601804,222
L69_center_00016,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25590973759874514,0.21021439619797627,-0.04569534140076886,0.8214396144924462,222
L69_center_00017,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23198765807200986,0.12340169771445583,-0.10858596035755402,0.5319321671679252,222
L69_center_00018,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24031036503849593,0.17888110361085283,-0.0614292614276431,0.7443753147401586,222
L69_center_00019,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21558647479327467,0.18778660836777025,-0.027799866425504416,0.8710500440616155,222
L69_center_00020,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2608608537921211,0.2556317481051118,-0.0052291056870092945,0.9799544254686203,222
L69_center_00021,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24386184293477148,0.21410179709599717,-0.029760045838774313,0.8779634998217636,222
L69_center_00022,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2204867818008592,0.1725485216499584,-0.0479382601509008,0.7825798909151932,222
L69_center_00023,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21549361429415992,0.18033685843063485,-0.03515675586352507,0.8368547672343818,222
L69_center_00024,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24263543060673526,0.1951123858194561,-0.047523044787279145,0.8041380656219794,222
L69_center_00025,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.16663453829483468,0.18545738185111416,0.018822843556279473,1.1129588364386698,222
L69_center_00026,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2387469718560778,0.15645016741154136,-0.08229680444453644,0.6552969706600222,222
L69_center_00027,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20203801667575372,0.16020054989048804,-0.041837466785265676,0.7929228000074378,222
L69_center_00028,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2280495000254021,0.17946616209189759,-0.04858333793350453,0.786961436319339,222
L69_center_00029,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25590361696123676,0.17913966978298923,-0.07676394717824753,0.7000278929630158,222
L69_center_00030,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20916215239424557,0.19320136961755605,-0.015960782776689525,0.9236918218999517,222
L69_center_00031,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2758627546443672,0.18991544396096655,-0.08594731068340067,0.6884417731773868,222
L69_center_00032,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22958557818735945,0.18514538155802632,-0.04444019662933313,0.8064329781504546,222
L69_center_00033,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2370330302900005,0.18494179449417544,-0.05209123579582506,0.7802363842199819,222
L69_center_00034,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23232849027643665,0.17522320420572993,-0.05710528607070672,0.7542045489007403,222
L69_center_00035,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24339560758100884,0.18855291020695555,-0.054842697374053284,0.774676716974853,222
L69_center_00036,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.27579737466522813,0.20172783575472206,-0.07406953891050608,0.7314349384202293,222
L69_center_00037,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18935575774697275,0.18368837602874238,-0.005667381718230363,0.9700701907052469,222
L69_center_00038,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19945574187825818,0.17773495696205693,-0.021720784916201247,0.8910997261264157,222
L69_center_00039,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1700148991927665,0.16408574538658724,-0.005929153806179255,0.9651256811354124,222
L69_center_00040,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2181111371406546,0.19762347532250724,-0.020487661818147374,0.9060677868781393,222
L69_center_00041,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20917460117934764,0.16423417679539867,-0.04494042438394896,0.7851535314011822,222
L69_center_00042,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.275668713329576,0.19271098279101995,-0.08295773053855604,0.6990672988001513,222
L69_center_00043,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2303181890096098,0.21857889309559148,-0.011739295914018316,0.9490300963006942,222
L69_center_00044,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19580456425086729,0.17448918359330448,-0.021315380657562805,0.891139510771295,222
L69_center_00045,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19130026616974,0.15850644846698905,-0.032793817702750944,0.8285741135683883,222
L69_center_00046,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.15455407717558975,0.17345842091420824,0.01890434373861849,1.1223153997881348,222
L69_center_00047,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2337618717226161,0.21592615201369653,-0.017835719708919562,0.9237013308565412,222
L69_center_00048,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23436970643901875,0.18526178670360352,-0.04910791973541523,0.7904681433383425,222
L69_center_00049,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24169466933724368,0.1777874123505677,-0.06390725698667599,0.7355868163666269,222
L69_center_00050,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25139871312178064,0.1850060300316603,-0.06639268309012034,0.7359068299687004,222
L69_center_00051,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2307439257763607,0.1778000331597473,-0.05294389261661339,0.7705513051384627,222
L69_center_00052,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.257686752086679,0.18791101237305208,-0.06977573971362694,0.7292226350458396,222
L69_center_00053,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22709563411979175,0.17890997857853566,-0.04818565554125609,0.7878177811386792,222
L69_center_00054,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19310616608488368,0.19314091272261077,3.474663772709552e-05,1.0001799354128953,222
L69_center_00055,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2194429903425632,0.17904297065459593,-0.040400019687967276,0.8158974245433837,222
L69_center_00056,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2121183287537748,0.18151908176430664,-0.030599246989468143,0.8557444461813223,222
L69_center_00057,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21548258076868076,0.18489116620303808,-0.030591414565642683,0.8580330045402492,222
L69_center_00058,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22362524893138172,0.1869281948005788,-0.03669705413080293,0.835899325741776,222
L69_center_00059,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22319252778123008,0.18364607771988092,-0.03954645006134916,0.8228146324857614,222
L69_center_00060,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25263562704067644,0.18546143063780388,-0.06717419640287256,0.7341063998386222,222
L69_center_00061,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22878428220705174,0.19176528955406513,-0.03701899265298661,0.8381925878129858,222
L69_center_00062,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2175223338015891,0.18407544969187978,-0.033446884109709335,0.8462370115051377,222
L69_center_00063,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23232508065612756,0.1831757066493131,-0.04914937400681446,0.7884456819383949,222
L69_center_00064,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2570840520400096,0.19196915078412097,-0.06511490125588865,0.7467174617048788,222
L69_center_00065,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.09589495677049846,0.1524936653796047,0.05659870860910625,1.5902156955402948,222
L69_center_00066,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23450158793729145,0.20476535048414096,-0.029736237453150488,0.873193875936131,222
L69_center_00067,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2312990393836306,0.01848649137861251,-0.2128125480050181,0.07992463534598158,222
L69_center_00068,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22038102860721487,0.17442364979446406,-0.045957378812750804,0.7914639971362478,222
L69_center_00069,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24088840932659933,0.1911858818569535,-0.04970252746964582,0.793669908782292,222
L69_center_00070,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2254289109829151,0.17839300284566834,-0.04703590813724676,0.7913492642440546,222
L69_center_00071,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2724732220790528,0.1905638367397096,-0.08190938533934317,0.6993855590125522,222
L69_center_00072,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2537613690440714,0.19469634673139374,-0.059065022312677684,0.7672418676838881,222
L69_center_00073,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22877542692703412,0.17882352530141207,-0.04995190162562205,0.781655301460529,222
L69_center_00074,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21285778731891034,0.16656481595101097,-0.046292971367899366,0.7825169003634255,222
L69_center_00075,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25713470619014084,0.1769033678504554,-0.08023133833968543,0.6879793493128945,222
L69_center_00076,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19750703370820827,0.1690583148192101,-0.028448718888998165,0.8559609834907067,222
L69_center_00077,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23861143777771004,0.18569187323518044,-0.05291956454252961,0.7782186594431849,222
L69_center_00078,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25526238148386,0.18604471174553908,-0.06921766973832091,0.7288371700680952,222
L69_center_00079,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22888464158719918,0.17987164286093735,-0.04901299872626183,0.7858615659557519,222
L69_center_00080,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20918426189970926,0.17529445776670668,-0.03388980413300258,0.8379906603621519,222
L69_center_00081,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2330208259173732,0.1919385622286902,-0.04108226368868298,0.8236970299673972,222
L69_center_00082,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18942497172911582,0.2081739146592083,0.018748942930092466,1.0989782010204234,222
L69_center_00083,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1619511188146415,0.18317411572692632,0.021222996912284825,1.1310456949456167,222
L69_center_00084,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18101764827410147,0.18407308462483282,0.0030554363507313553,1.0168792180202493,222
L69_center_00085,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24749365253792746,0.19060585361363444,-0.05688779892429302,0.770144412428617,222
L69_center_00086,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25729634886187874,0.19776631991031743,-0.059530028951561315,0.7686324379848931,222
L69_center_00087,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21603426355330277,0.18508133366174015,-0.03095292989156262,0.8567221264698806,222
L69_center_00088,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.17622543680256733,0.17662260993898646,0.00039717313641912666,1.0022537787031511,222
L69_center_00089,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23010218770476992,0.18551239930271388,-0.044589788402056046,0.8062174512687967,222
L69_center_00090,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24652752029721714,0.19525372778158426,-0.05127379251563288,0.792015948345984,222
L69_center_00091,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.16856916888537665,0.2400869209968435,0.07151775211146685,1.4242635387263336,222
L69_center_00092,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23702658718531477,0.17808829925697162,-0.05893828792834316,0.7513431356868697,222
L69_center_00093,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22786353914781377,0.17813610784452433,-0.04972743130328944,0.7817666157154193,222
L69_center_00094,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23413295023092565,0.18200661839249244,-0.05212633183843321,0.777364391526178,222
L69_center_00095,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.20129586718065443,0.18138635469717435,-0.01990951248348008,0.9010932873966452,222
L69_center_00096,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23907553434321008,0.19547908517597806,-0.043596449167232015,0.8176457106453805,222
L69_center_00097,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2527011437426587,0.18596378459200627,-0.0667373591506524,0.7359040083387386,222
L69_center_00098,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25262825761551694,0.18608433278717124,-0.0665439248283457,0.736593501232071,222
L69_center_00099,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23925241295340322,0.19479715579620813,-0.04445525715719509,0.8141909767662272,222
L69_center_00100,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24260196820092494,0.1790488472709296,-0.06355312092999535,0.7380354273244802,222
L69_center_00101,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22434882858699912,0.17714142637198893,-0.047207402215010186,0.7895803489934253,222
L69_center_00102,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22658443109855317,0.17875795793722038,-0.04782647316133279,0.7889242745873806,222
L69_center_00103,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22895191593370073,0.1828628586269334,-0.04608905730676732,0.7986954722837364,222
L69_center_00104,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24496346104817268,0.1941832027321274,-0.05078025831604527,0.7927027235051223,222
L69_center_00105,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22106450693901006,0.17801562536342044,-0.043048881575589615,0.8052655210387687,222
L69_center_00106,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23604416202544115,0.17074529440850364,-0.06529886761693751,0.7233616495463272,222
L69_center_00107,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.1229109952597482,0.20879781474334103,0.08588681948359282,1.6987724678503167,222
L69_center_00108,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2692826617768277,0.19482126387471183,-0.07446139790211587,0.723482390545341,222
L69_center_00109,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18995489652811234,0.16825233841691484,-0.021702558111197506,0.8857488882473443,222
L69_center_00110,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24744488321675598,0.19737966135435547,-0.050065221862400505,0.7976712178827132,222
L69_center_00111,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19959417299779186,0.16053339958040988,-0.03906077341738198,0.8042990292215889,222
L69_center_00112,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23582254644225104,0.18117018432200183,-0.05465236212024921,0.7682479349631115,222
L69_center_00113,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22800553520949104,0.18511027725487042,-0.042895257954620625,0.8118674710453474,222
L69_center_00114,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.18117962869722257,0.16094096532784374,-0.020238663369378823,0.888295038935086,222
L69_center_00115,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.21089533986947234,0.19196436746412182,-0.01893097240535052,0.9102352265485463,222
L69_center_00116,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2479644818092811,0.19754444364415027,-0.050420038165130826,0.7966642730554016,222
L69_center_00117,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23117980802906718,0.16480441777164606,-0.06637539025742112,0.7128841362777001,222
L69_center_00118,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.24640243594491,0.19762026118947315,-0.048782174755436836,0.8020223518961337,222
L69_center_00119,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2263606212746855,0.1941711425428555,-0.03218947873183001,0.8577955893981731,222
L69_center_00120,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.19452847855452504,0.2646344294636494,0.07010595090912436,1.3603891390610663,222
L69_center_00121,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2374447542108897,0.2069150115931277,-0.030529742617762007,0.8714238066904328,222
L69_center_00122,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23390215113786034,0.1804809693659012,-0.05342118177195915,0.7716088479217403,222
L69_center_00123,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2349652841889358,0.17986473980064688,-0.05510054438828893,0.765494955654885,222
L69_center_00124,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.17808670035183657,0.19230131212083526,0.014214611768998686,1.0798184914477926,222
L69_center_00125,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23968639349346577,0.18985200310210754,-0.04983439039135823,0.7920850254993019,222
L69_center_00126,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2222468978586288,0.17489808972195045,-0.047348808136678355,0.7869540200880693,222
L69_center_00127,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23367703967172038,0.18509809722368614,-0.048578942448034235,0.7921107588649701,222
L69_center_00128,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23183728064167777,0.16262074632569204,-0.06921653431598573,0.7014434687794446,222
L69_center_00129,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.2177826425253152,0.10855907797928624,-0.10922356454602897,0.49847442716499896,222
L69_center_00130,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23966201010685212,0.18722408230005183,-0.05243792780680029,0.7812005007242445,222
L69_center_00131,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23228154905980458,0.17452462840815414,-0.057756920651650445,0.7513495114638657,222
L69_center_00132,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.25106623102683023,0.18330714459233072,-0.06775908643449952,0.7301146946071835,222
L69_center_00133,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.23851983403512514,0.19104670279738126,-0.04747313123774388,0.8009677835397419,222
L69_center_00134,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22904346229846154,0.1979182180472112,-0.03112524425125035,0.8641076940642308,222
L69_center_00135,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22401133259584216,0.2009165342515547,-0.02309479834428746,0.8969034375329807,222
L69_center_00136,69,center,ck4p_msp,"ck4p_msp (k=1, P=1, MSP=1)",0.22668107007695673,0.18017942336467582,-0.04650164671228091,0.7948587118611452,222
